cc_alias	cc_id	language	lexeme	lexeme_id	status
sand-G	926	Albanian_Top	rërë	29260	LOAN
sand-G	926	Italian	'rena	24929	
sand-G	926	Latin	arēna	20488	
sand-G	926	Vlach	ARINE	17599	
sand-H	1050	Breton_List	TRAEZ	2676	
sand-H	1050	Breton_ST	trɛ:s	3074	
sand-H	1050	Cornish	tewes	19796	
sand-H	1050	Old_Cornish	trait	32183	
sand-I	1168	Bulgarian	ˈpjasɤk	3271	
sand-I	1168	BULGARIAN_P	P ASUK	3467	
sand-I	1168	Byelorussian	PJASOK	3662	
sand-I	1168	BYELORUSSIAN_P	P ASOK	3858	
sand-I	1168	Czech	piːsɛk	4249	
sand-I	1168	Czech_E	PISEK	4448	
sand-I	1168	CZECH_P	PISEK	4643	
sand-I	1168	Lower_Sorbian	PESK	10542	
sand-I	1168	Macedonian	PESOK	10927	
sand-I	1168	MACEDONIAN_P	PESOK	11118	
sand-I	1168	Old_Church_Slavonic	pěsǔkŭ	21234	
sand-I	1168	Polish	ˈpʲasɛk	12483	
sand-I	1168	POLISH_P	PIASEK	12679	
sand-I	1168	Russian	pʲe'sok	13672	
sand-I	1168	RUSSIAN_P	PESOK	13868	
sand-I	1168	Serbian	pěːsak	22752	
sand-I	1168	Serbocroatian	PESAK	14660	
sand-I	1168	SERBOCROATIAN_P	pijěːsak	14856	
sand-I	1168	Slovak	PIESOK	15251	
sand-I	1168	SLOVAK_P	PIESOK	15447	
sand-I	1168	Slovenian	PESK	15643	
sand-I	1168	SLOVENIAN_P	PESEK	15838	
sand-I	1168	Ukrainian	PISOK	17221	
sand-I	1168	UKRAINIAN_P	PISOK	17417	
sand-I	1168	Upper_Sorbian	PESK	10734	
sand-J	3497	Kurdish	qum	24653	LOAN
sand-J	3497	Zazaki	qūm	29649	LOAN
sand-K	1739	Irish_A	GAINEAMH	8577	
sand-K	1739	Irish_B	GAINIMH	8773	
sand-K	1739	Manx	geinnagh	32028	
sand-K	1739	Old_Irish	gainem	28277	
sand-K	1739	Scots_Gaelic	gainmheach	24015	
sand-L	1874	Gothic	malma	20065	
sand-L	1874	Latvian	SMILTIS	9947	
sand-L	1874	Latvian	smìlts	20725	
sand-L	1874	Lithuanian_O	SMELIS	10146	
sand-L	1874	Lithuanian_ST	SMELIS, SMELYS	10346	
sand-M	2164	Welsh_C	TYWOD	18363	
sand-M	2164	Welsh_N	TYWOD	18562	
sand-N	2396	Brazilian	AREIA	2480	
sand-N	2396	Portuguese_ST	ɐˈɾejɐ	12875	
sand-N	2396	Sardinian_C	ARENA	14063	
sand-N	2396	Sardinian_L	RENA	14263	
sand-N	2396	Sardinian_N	RENA	14461	
sand-N	2396	Spanish	a'ɾena	16034	
sand-O	2397	Rumanian_List	nisip	13472	LOAN
sand-P	2398	Tocharian_A	wāryāñc	23202	
sand-P	2398	Tocharian_B	waraṃç	23394	
sand-A	2399	Kati	t͡süyü	30345	
sand-R	2400	Baluchi	REKH	2085	
sand-R	2400	Kurdish	rik	24654	
sand-R	2400	Pashto	RIG	24931	
sand-R	2400	Sariqoli	rɛyg	30142	LOAN
sand-R	2400	Shughni	rēg	29899	LOAN
sand-R	2400	Tadzik	reg	27072	
sand-S	3498	Sariqoli	šuš	30141	
sand-S	3498	Shughni	šōš	29898	
sand-T	3499	Wakhi	LUWORC	17779	
sand-U	3500	Persian	SHEN	12284	
sand-V	4171	Vedic_Sanskrit	síkatās	22498	
sand-W	4183	Assamese	bali	19207	
sand-W	4183	Bengali	BALU	2281	
sand-W	4183	Bihari	baul	19467	
sand-W	4183	Hindi	BALU	8182	
sand-W	4183	Khaskura	BALUWA	9354	
sand-W	4183	Marathi	valu	11314	
sand-W	4183	Oriya	bali	22224	
sand-W	4183	Sindhi	vārī	23001	
sand-W	4183	Singhalese	VALI	15052	
say-A	109	Pashto	VAJEL	127	
say-A	109	Waziri	WEYEL	18168	
say-Aa	2416	Vedic_Sanskrit	vadati	22502	
say-Ab	4032	Avestan	aoxte	27802	
say-B	285	Afrikaans	SE	327	
say-B	285	Danish	si:	4840	
say-B	285	Dutch_List	'zɛɣə(n)	5040	
say-B	285	English	seɪ	5239	
say-B	285	Faroese	siga	32244	
say-B	285	Flemish	ZEGGEN	5633	
say-B	285	Frisian	'sɪzə, 'se:zə	6419	
say-B	285	German	'za:gn̩	6618	
say-B	285	German_Munich	sagen	30505	
say-B	285	Icelandic_ST	ˈseiːja	8381	
say-B	285	Latvian	saka	20727	
say-B	285	Latvian	SACIT	9948	
say-B	285	Lithuanian_O	SAKYTI	10147	
say-B	285	Lithuanian_ST	sɐˈkʲi:tʲɪ	10347	
say-B	285	Norwegian	SI	13274	
say-B	285	Old_English	sægþ	21473	
say-B	285	Old_High_German	sagēt	28039	
say-B	285	Old_Norse	segir	21749	
say-B	285	Pennsylvania_Dutch	SAWG	12090	
say-B	285	Schwyzerdutsch	säge	29137	
say-B	285	Swedish	'sɛja	16234	
say-B	285	Swedish_Up	SAJA, SAGA	16434	
say-B	285	Swedish_Vl	SAGA	16633	
say-C	464	ALBANIAN	thom	526	
say-C	464	Albanian_C	thom	715	
say-C	464	Albanian_G	thom	24932	
say-C	464	Albanian_K	thom	1102	
say-C	464	Albanian_Standard	them	30704	
say-C	464	Albanian_T	thom	1300	
say-C	464	Albanian_Top	thom	1500	
say-D	636	Armenian_List	USELL	1696	
say-D	636	Armenian_Mod	ɑˈsɛl	1888	
say-D	636	Classical_Armenian	asem	28590	
say-E	813	Bengali	KOOA	2282	
say-E	813	Lahnda	AKHEN	9749	
say-F	927	Brazilian	DIZER	2481	
say-F	927	Catalan	di	4054	
say-F	927	Dolomite_Ladino	dir	31867	
say-F	927	French	diʀ	5833	
say-F	927	French_Creole_C	DI	6033	
say-F	927	French_Creole_D	DI	6229	
say-F	927	Friulian	dî	26296	
say-F	927	Italian	'dire	8970	
say-F	927	Ladin	DIR	9551	
say-F	927	Latin	ˈdiːkere	20489	
say-F	927	Portuguese_ST	diˈzeɾ	12876	
say-F	927	Provencal	DIRE	13076	
say-F	927	Romansh	dir	26502	
say-F	927	Rumanian_List	a ziˈtʃe	13473	
say-F	927	Spanish	de'θiɾ	16035	
say-F	927	Vlach	ZYKU	17600	
say-F	927	Walloon	DIRE	17972	
say-G	1051	Breton_List	LAVAROUT, LAVARET, LARET	2677	
say-G	1051	Breton_Se	LARET	2877	
say-G	1051	Breton_ST	la'va:rut	3075	
say-G	1051	Cornish	leverel	19797	
say-H	1169	BYELORUSSIAN_P	KAZAC	3859	
say-H	1169	Czech	r̝iːkat	4250	
say-H	1169	Czech_E	REKNUT	24938	
say-H	1169	CZECH_P	RICI	4644	
say-H	1169	Lower_Sorbian	RAC	10543	
say-H	1169	Macedonian	RECE	24942	
say-H	1169	Old_Church_Slavonic	rečetŭ	21236	
say-H	1169	POLISH_P	RZEC	12680	
say-H	1169	Serbian	rêtɕi	22754	
say-H	1169	SERBOCROATIAN_P	rêtɕi	14857	
say-H	1169	Slovak	RIEKNUT	24937	
say-H	1169	Slovenian	RECI	15644	
say-H	1169	SLOVENIAN_P	RECI	15839	
say-H	1169	Upper_Sorbian	RJEC	10735	
say-I	1529	Ancient_Greek	léɡɔː	18886	
say-I	1529	Greek_D	LEO	6817	
say-I	1529	Greek_K	LEGO	7015	
say-I	1529	Greek_Md	LEGO, LEO	7210	
say-I	1529	Greek_Ml	LEGO	7408	
say-I	1529	Greek_Mod	ˈle̞(ɣ)o̞	7608	
say-J	1614	Bihari	kəhəb	19468	
say-J	1614	Gujarati	KEHEWU	7803	
say-J	1614	Hindi	kəhna	8183	
say-J	1614	Marwari	keh-	20984	
say-J	1614	Oriya	kɔhiba	22225	
say-J	1614	Panjabi_ST	KENA	11896	
say-J	1614	Sindhi	kahaṇu	23005	
say-J	1614	Singhalese	kija	15053	
say-J	1614	Urdu	kɛhnə	24434	
say-K	1652	Gypsy_Gk	PHENAV	7991	
say-K	1652	Khaskura	BHANNU	9355	
say-K	1652	Marathi	mʰəɳ'ɳe	11315	
say-K	1652	Marathi	'bolɳe	26621	
say-K	1652	Marwari	bol-ɳo	20985	
say-K	1652	Nepali	BHANNU	11514	
say-K	1652	Vedic_Sanskrit	bhaṇ	22499	EXCLUDE
say-L	2010	Baluchi	GUSHAGH, GUSTA, GWASHAGH, GWASHTA	2086	
say-L	2010	Kurdish	gotin	24643	
say-L	2010	Persian	GOFTAN	12285	
say-L	2010	Tadzik	GAP ZADAN	27071	
say-L	2010	Tadzik	ɡuftæn	16831	
say-M	2031	Avestan	mraoiti	27801	
say-M	2031	Polish	ˈmuviʨ	12484	
say-M	2031	SLOVAK_P	MLUVIT	15448	
say-M	2031	Vedic_Sanskrit	brávīti	22504	
say-N	2076	Sardinian_C	NAI	14064	
say-N	2076	Sardinian_L	NARRER	14264	
say-N	2076	Sardinian_N	NARRERE	14462	
say-O	2165	Welsh_C	DWEUD, DYWEDYD	18364	
say-O	2165	Welsh_N	DWEUD	18563	
say-P	3265	Digor_Ossetic	zɐʁ-	27566	
say-P	3265	Iron_Ossetic	žɐʁ-	27565	
say-P	3265	Ossetic	dzurɨn	11706	
say-Q	2404	Irish_B	ˈabˠəɾʲ	26928	
say-Q	2404	Irish_B	(a)deirim	8774	
say-Q	2404	Manx	gra / abbyr	32029	
say-Q	2404	Old_Irish	as·beir / ·epir	28278	
say-Q	2404	Scots_Gaelic	ab̊ɪɾʲ	23994	
say-R	2405	Gothic	qiþiþ	20066	
say-R	2405	Old_High_German	quidit	28038	
say-R	2405	Old_Norse	kveðr	21750	
say-S	2406	Cornish	cewsel	19798	
say-S	2406	Cornish	cows	19799	
say-T	2407	Latvian	tèic	20726	
say-T	2407	Latvian	TEIKT	24935	
say-U	2409	Czech_E	POVIT	4449	
say-U	2409	Macedonian	VELI	24941	
say-U	2409	Old_Church_Slavonic	pověstŭ	21235	
say-V	2410	Russian	govo'ritʲ	13673	
say-V	2410	Serbian	govoriti	22753	
say-V	2410	Slovak	HOVORIT	15252	
say-V	2410	Ukrainian	HOOORYTY	24939	
say-W	2412	Bulgarian	ˈkazvɐm	3272	
say-W	2412	BULGARIAN_P	KAZVAM	3468	
say-W	2412	Byelorussian	SKAZAC'	3663	
say-W	2412	Macedonian	KAZE	24940	
say-W	2412	MACEDONIAN_P	KAZAM	11119	
say-W	2412	Russian	ska'zatʲ	24945	
say-W	2412	RUSSIAN_P	SKAZAT	13869	
say-W	2412	Serbian	kǎːzati	22755	
say-W	2412	Serbocroatian	KAZATI	14661	
say-W	2412	SERBOCROATIAN_P	kǎːzati	27161	
say-W	2412	Ukrainian	SKAZATY	17222	
say-W	2412	UKRAINIAN_P	SKAZATY	17418	
say-X	2413	Hittite	tēzzi	20267	
say-X	2413	Lithuanian_ST	tarti	24947	
say-Y	2414	Tocharian_A	träṅkäṣ	23203	
say-Z	2415	Tocharian_B	weṣṣäṃ	23395	
say-Z	2415	Vedic_Sanskrit	vívakti	22505	
scratch-A	110	Pashto	GEREDEL	128	
scratch-A	110	Waziri	GARAWEL	18169	
scratch-B	286	Afrikaans	KRAP	328	
scratch-B	286	Dutch_List	'krɑbələ(n), 'krɑbə(n)	5041	
scratch-B	286	Flemish	KRABBEN	5634	
scratch-B	286	Proto-Indo-European	*gerbʰ-	23746	
scratch-B	286	Sranan	KRABOE	25799	
scratch-C	465	ALBANIAN	KRUJ, KROUA	527	
scratch-C	465	Albanian_G	KRUJ	909	
scratch-C	465	Albanian_K	KRUAN	1103	
scratch-C	465	Albanian_Standard	kruaj	30813	
scratch-C	465	Albanian_Top	KRUAN, AOR. KROVA	1501	
scratch-C	465	Danish	ˈg̥ʰʁɑsə	4841	
scratch-C	465	English	skrætʃ	5240	
scratch-C	465	German	'krat͜sn̩	6619	
scratch-C	465	German_Munich	kratzen	30506	
scratch-C	465	Gothic	*krat-t-ōn	20067	
scratch-C	465	Gothic	*raz-z-jan	20068	
scratch-C	465	Luxembourgish	krazen	24196	
scratch-C	465	Pennsylvania_Dutch	GROTZ	12091	
scratch-C	465	Sranan	KRASI	17026	
scratch-D	2890	Swedish	'ri:va	25801	
scratch-D	2890	Swedish_Up	RIVA	25803	
scratch-D	2890	Swedish_Up	RISPA	25802	
scratch-E	729	Baluchi	KHARAGH, KHARITH	2087	
scratch-E	729	Persian	KHARIDAN	12286	
scratch-E	729	Tadzik	XORIDAN	16832	
scratch-F	928	Brazilian	COCAR	2482	
scratch-F	928	Portuguese_ST	COCAR	12877	
scratch-G	1052	Armenian_Mod	k'erel	26732	
scratch-G	1052	Bulgarian	ˈt͡ʃɛʃɐ	3273	
scratch-G	1052	BULGARIAN_P	CESA	3469	
scratch-G	1052	Byelorussian	CYXACCA	3664	
scratch-G	1052	BYELORUSSIAN_P	CASAC	3860	
scratch-G	1052	Greek_D	KSUNO	6818	
scratch-G	1052	Greek_K	KSUO	7016	
scratch-G	1052	Greek_Md	KSUNO	7211	
scratch-G	1052	Greek_Ml	KSUNO	7409	
scratch-G	1052	Greek_Mod	ˈk͡sino̞	7609	
scratch-G	1052	Hindi	KHEROCNA	8184	
scratch-G	1052	Latvian	KASIT	9949	
scratch-G	1052	Latvian	kasa	20728	
scratch-G	1052	Lithuanian_ST	KASYTI	10348	
scratch-G	1052	MACEDONIAN_P	CESAM	11120	
scratch-G	1052	Old_Church_Slavonic	чєсати	21237	
scratch-G	1052	Panjabi_ST	KHURCENA	11897	
scratch-G	1052	Russian	tʃe'satʲsʲa	13674	
scratch-G	1052	RUSSIAN_P	CESAT	13870	
scratch-G	1052	Serbian	tʃěʃati	22757	
scratch-G	1052	Serbocroatian	CESATI	14662	
scratch-G	1052	SERBOCROATIAN_P	tʃěʃati	14858	
scratch-G	1052	SLOVENIAN_P	CESATI	15840	
scratch-G	1052	Urdu	kʊɾəʧnə	24411	
scratch-G	1052	Vedic_Sanskrit	kṣṇáuti	22507	
scratch-H	1269	Catalan	gɾə'ta	4055	
scratch-H	1269	Dolomite_Ladino	gratà	31868	
scratch-H	1269	Dolomite_Ladino	rafà	31869	
scratch-H	1269	French	gʀate	5834	
scratch-H	1269	French_Creole_C	GHWAFIYE	6034	
scratch-H	1269	French_Creole_D	GWATE	6230	
scratch-H	1269	Friulian	sgrafâ	26297	
scratch-H	1269	Italian	grat'tare	8971	
scratch-H	1269	Ladin	SGRATTER, GRATTER	9552	
scratch-H	1269	Provencal	GRATA	13077	
scratch-H	1269	Romansh	sgratar	26503	
scratch-H	1269	Sardinian_L	RATTARE	14265	
scratch-H	1269	Sardinian_N	GRATTARE TURA	14463	
scratch-H	1269	Walloon	GRETER	17973	
scratch-I	1375	Faroese	KLORA	5437	
scratch-I	1375	Icelandic_ST	ˈkʰlouːra	8382	
scratch-I	1375	Norwegian	KLO	13275	
scratch-I	1375	Old_Norse	klá	21751	
scratch-I	1375	Swedish	'klø:sa	16235	
scratch-I	1375	Swedish_Up	KLOSA	16435	
scratch-I	1375	Swedish_Vl	KLA	16634	
scratch-J	3194	Digor_Ossetic	niχ-	27454	
scratch-J	3194	Iron_Ossetic	nyχ-	27453	
scratch-K	1615	Gujarati	KHEJEWALWU	7804	
scratch-K	1615	Lahnda	KHUJLAWEN	9750	
scratch-K	1615	Marathi	khajevne	11316	
scratch-L	2891	Portuguese_ST	ʀɐʃˈpaɾ	25804	
scratch-L	2891	Spanish	ras'kaɾ	16036	
scratch-M	3322	Latin	scabit	20490	
scratch-M	3322	Old_Norse	skefr	21752	
scratch-N	1740	Irish_A	TOCHAS	8579	
scratch-N	1740	Irish_B	DO THOCHUR	25805	
scratch-O	1790	Kashmiri	KASHUN	9169	
scratch-O	1790	Singhalese	KASANAWA	15054	
scratch-P	1816	Khaskura	KANEAUNU	9356	
scratch-P	1816	Nepali	KANYAUNU	11515	
scratch-Q	1913	Lithuanian_O	DRASKYTI	10148	
scratch-Q	1913	Macedonian	DRASKA	10929	
scratch-R	2032	Polish	ˈdrapaʨ	12485	
scratch-R	2032	Ukrainian	DRJAPADY, DRAPATY	17223	
scratch-S	3495	Sariqoli	čɛw	30144	
scratch-S	3495	Shughni	čangōl dedow	29901	
scratch-S	3495	Wakhi	DRUP-, CUNGOL DI-	17781	
scratch-T	2889	Armenian_List	KEREL (GERK)	1697	
scratch-T	2889	Armenian_Mod	CANKREL	1889	
scratch-T	2889	Armenian_Mod	kʰoˈɾɛl	26733	
scratch-T	2889	Breton_List	KRAVAT, SKRABA, DISKRABA, RIMIA	2678	
scratch-T	2889	Breton_Se	KRAUAT	2878	
scratch-T	2889	Breton_ST	'skra:bat	3076	
scratch-T	2889	Classical_Armenian	kʰerem	28591	
scratch-T	2889	Cornish	scrivinas	19801	
scratch-T	2889	Cornish	kravas	19800	
scratch-T	2889	Czech	ʃkraːbat	4251	
scratch-T	2889	Czech_E	SCRABAT	4450	
scratch-T	2889	CZECH_P	SKRABATI	4645	
scratch-T	2889	Frisian	skrab	6420	
scratch-T	2889	Friulian	sgrifignâ	26677	
scratch-T	2889	Irish_B	SCRIOBAIM	8775	
scratch-T	2889	Lithuanian_ST	KRAPSTYTI	25798	
scratch-T	2889	Lower_Sorbian	SKRABAS	10544	
scratch-T	2889	Old_English	scripþ	25800	
scratch-T	2889	Old_Irish	scrípaid	28279	
scratch-T	2889	POLISH_P	SKROBAC	12681	
scratch-T	2889	Rumanian_List	A SCARPINA	13474	
scratch-T	2889	Sardinian_C	SKRAFFI	14065	
scratch-T	2889	Scots_Gaelic	sgròb	23971	
scratch-T	2889	Slovak	SKRABAT	15253	
scratch-T	2889	SLOVAK_P	SKRABAT	15449	
scratch-T	2889	UKRAINIAN_P	SKREBTY	17419	
scratch-T	2889	Upper_Sorbian	SKRABAC	10736	
scratch-T	2889	Welsh_C	CRAFU	18365	
scratch-T	2889	Welsh_N	CRAFU, COSI	18564	
scratch-U	3496	Zazaki	wirīnāyiš	29651	
sea-A	111	Pashto	BAHR	129	LOAN
sea-A	111	Tadzik	bæhr	16833	LOAN
sea-B	287	Brazilian	MAR	2483	
sea-B	287	Breton_List	MOR	2679	
sea-B	287	Breton_Se	MOR	2879	
sea-B	287	Breton_ST	moːʁ	3077	
sea-B	287	Bulgarian	moˈrɛ	3274	
sea-B	287	BULGARIAN_P	MORE	3470	
sea-B	287	Byelorussian	MORA	3665	
sea-B	287	BYELORUSSIAN_P	MORA	3861	
sea-B	287	Catalan	mar, maɾ; ma	4056	
sea-B	287	Cornish	mor	19803	
sea-B	287	Czech	mor̝ɛ	4252	
sea-B	287	Czech_E	MORE	4451	
sea-B	287	CZECH_P	MORE	4646	
sea-B	287	Dolomite_Ladino	mar	31871	
sea-B	287	French	mɛʀ	5835	
sea-B	287	French_Creole_C	LAME	6035	
sea-B	287	French_Creole_D	LAME	6231	
sea-B	287	Friulian	mâr	26298	
sea-B	287	Gaulish	more	30253	
sea-B	287	German	me:ɐ̯	25596	
sea-B	287	German_Munich	Meer	30507	
sea-B	287	Gothic	marei	20069	
sea-B	287	Italian	'mare	8972	
sea-B	287	Ladin	MER	9553	
sea-B	287	Latin	mare	20492	
sea-B	287	Lithuanian_O	MARES	10149	
sea-B	287	Lower_Sorbian	MORO	10545	
sea-B	287	Luxembourgish	Mier	24234	
sea-B	287	Macedonian	MORE	10930	
sea-B	287	MACEDONIAN_P	MORE	11121	
sea-B	287	Old_Church_Slavonic	morje	21239	
sea-B	287	Old_High_German	meri	28041	
sea-B	287	Old_Irish	muir	28280	
sea-B	287	Polish	ˈmɔʒɛ	12486	
sea-B	287	POLISH_P	MORZE	12682	
sea-B	287	Portuguese_ST	maɾ	12878	
sea-B	287	Provencal	MAR	13078	
sea-B	287	Romansh	mar	26504	
sea-B	287	Rumanian_List	ˈmare	13475	
sea-B	287	Russian	'morʲe	13675	
sea-B	287	RUSSIAN_P	MORE	13871	
sea-B	287	Sardinian_C	MARI	14066	
sea-B	287	Sardinian_L	MARE	14266	
sea-B	287	Sardinian_N	MARE	14464	
sea-B	287	Schwyzerdutsch	meer	29139	
sea-B	287	Scots_Gaelic	muir	24010	
sea-B	287	Serbian	more	22758	
sea-B	287	Serbocroatian	MORE	14663	
sea-B	287	SERBOCROATIAN_P	MORE	14859	
sea-B	287	Slovak	MORE	15254	
sea-B	287	SLOVAK_P	MORE	15450	
sea-B	287	Slovenian	MORJE	15646	
sea-B	287	SLOVENIAN_P	MORJE	15841	
sea-B	287	Spanish	maɾ	16037	
sea-B	287	Ukrainian	MORE	17224	
sea-B	287	UKRAINIAN_P	MORE	17420	
sea-B	287	Upper_Sorbian	MORJO	10737	
sea-B	287	Vlach	MARE	17601	
sea-B	287	Walloon	MER	17974	
sea-B	287	Welsh_C	MOR	18366	
sea-B	287	Welsh_N	MOR	18565	
sea-C	466	ALBANIAN	DETI	528	
sea-C	466	Albanian_C	DEJT	717	
sea-C	466	Albanian_G	DET	910	
sea-C	466	Albanian_K	DEET	1104	
sea-C	466	Albanian_Standard	det	30664	
sea-C	466	Albanian_T	DET	1302	
sea-C	466	Albanian_Top	DET	1502	
sea-C	466	Ancient_Greek	tʰálatːa	18888	
sea-C	466	Greek_D	THALASSA	6819	
sea-C	466	Greek_K	THALASSA	7017	
sea-C	466	Greek_Md	THALASSA	7212	
sea-C	466	Greek_Ml	THALASSA	7410	
sea-C	466	Greek_Mod	ˈθalaˌsa	7610	
sea-D	730	Baluchi	SAMUNDAR	2088	LOAN
sea-D	730	Bengali	SAMUDRO	2283	
sea-D	730	Bihari	səmudr	19470	
sea-D	730	Hindi	SEMUDR	8185	
sea-D	730	Kashmiri	SAMANDAR	9170	
sea-D	730	Khaskura	SAMUNDAR	9357	
sea-D	730	Lahnda	SEMUNDER	9751	
sea-D	730	Marathi	sə'mudɾə	11317	
sea-D	730	Marwari	səmdər	20987	
sea-D	730	Nepali	SAMUDRA	11516	
sea-D	730	Oriya	sɔmudrɔ	22228	
sea-D	730	Panjabi_ST	SEMUNDER	11898	
sea-D	730	Sindhi	səmḍu	23007	
sea-D	730	Sogdian	swmdr-	29304	LOAN
sea-D	730	Sranan	ZOUT-WATRA	17027	EXCLUDE
sea-D	730	Tocharian_A	samudtär	23204	LOAN
sea-D	730	Tocharian_B	samudtär	23396	LOAN
sea-D	730	Urdu	səmənd̪əɾ	24448	
sea-D	730	Vedic_Sanskrit	samudrás	22508	
sea-D	730	Waziri	SAMUNDAR	18170	LOAN
sea-E	2777	German	'o:t͜sea:n	25597	LOAN
sea-E	2777	Persian	OQYANUS	25605	LOAN
sea-G	1741	Irish_A	FAIRRGE	8580	
sea-G	1741	Irish_B	ˈfˠæɾˠɟɪ	8776	
sea-G	1741	Old_Irish	fairrge	28281	
sea-G	1741	Scots_Gaelic	fairge	24012	
sea-H	1875	Latvian	JURA	9950	
sea-H	1875	Latvian	jũra	20729	
sea-H	1875	Lithuanian_ST	‘ju:rɐ	10349	
sea-H	1875	Old_Prussian	iūrin	21974	
sea-I	2011	Avestan	zraiiō	27803	
sea-I	2011	Old_Persian	draya	28731	
sea-I	2011	Persian	DARYA	12287	
sea-I	2011	Shughni	daryō	29902	LOAN
sea-I	2011	Waziri	DARYOB	25606	LOAN
sea-J	2773	Afrikaans	SEE	329	
sea-J	2773	Dutch_List	ze	5042	
sea-J	2773	English	si:	5241	
sea-J	2773	Faroese	ˈʃɛɡvʊr	5438	
sea-J	2773	Flemish	ZEE	5635	
sea-J	2773	Frisian	seː	6421	
sea-J	2773	German	ze:	6620	
sea-J	2773	Icelandic_ST	SAER, SJOR	8383	
sea-J	2773	Norwegian	SJO	13276	
sea-J	2773	Old_English	sǣ	21475	
sea-J	2773	Old_High_German	sēo	28042	
sea-J	2773	Old_Norse	sær sjór	21753	
sea-J	2773	Pennsylvania_Dutch	SAY	12092	
sea-J	2773	Sranan	ZEE	25600	
sea-J	2773	Swedish	ɧøː	25599	
sea-J	2773	Swedish_Up	SJO	16436	
sea-K	2774	Danish	hɑw	4842	
sea-K	2774	Faroese	HAV	25598	
sea-K	2774	Old_Norse	haf	21754	
sea-K	2774	Scots_Gaelic	cuan	24011	
sea-K	2774	Swedish	hɑːv	16236	
sea-K	2774	Swedish_Vl	HAV	16635	
sea-L	2776	Assamese	xagɒr	19210	
sea-L	2776	Bengali	SAGOR	25603	
sea-L	2776	Hindi	SAGER	25604	
sea-L	2776	Kashmiri	SODAR, SAGAR	25602	
sea-L	2776	Sindhi	sāgaru	23008	
sea-M	3229	Digor_Ossetic	dengiz	27456	LOAN
sea-M	3229	Gypsy_Gk	DENIZI	7993	LOAN
sea-M	3229	Iron_Ossetic	dindžyz	27455	LOAN
sea-M	3229	Ossetic	dendʒɨz	11707	LOAN
sea-N	3361	Armenian_Mod	tsov	1890	
sea-N	3361	Classical_Armenian	cov	28592	
see-A	112	Pashto	LIDEL	130	
see-A	112	Waziri	KATEL, LIDEL	18171	
see-B	288	Afrikaans	SIEN	330	
see-B	288	ALBANIAN	shoh	529	
see-B	288	Albanian_C	shoh	718	
see-B	288	Albanian_G	shof	911	
see-B	288	Albanian_K	shoh	1105	
see-B	288	Albanian_Standard	shoh	30815	
see-B	288	Albanian_T	shoh	1303	
see-B	288	Albanian_Top	shoh	1503	
see-B	288	Danish	se	4843	
see-B	288	Dutch_List	zin	5043	
see-B	288	English	si:	5242	
see-B	288	Faroese	ˈsʊdʒːa	5439	
see-B	288	Flemish	ZIEN	5636	
see-B	288	Frisian	sjɛn	6422	
see-B	288	German	'ze:ən	6621	
see-B	288	German_Munich	sehen	30508	
see-B	288	Gothic	saíƕiþ	20070	
see-B	288	Icelandic_ST	ˈsjauː	8384	
see-B	288	Luxembourgish	gesin	24179	
see-B	288	Norwegian	SE	13277	
see-B	288	Old_English	siehþ	21476	
see-B	288	Old_High_German	sihit	28043	
see-B	288	Old_Norse	séa sjá	21755	
see-B	288	Pennsylvania_Dutch	SAY	12093	
see-B	288	Schwyzerdutsch	gsee	29140	
see-B	288	Sranan	SI	17028	
see-B	288	Swedish	se:	16237	
see-B	288	Swedish_Up	SI, SE	16437	
see-B	288	Swedish_Vl	SI	16636	
see-C	3494	Tadzik	TAMOSO KARDAN	24948	LOAN
see-D	814	Assamese	dɛkh	19211	
see-D	814	Bengali	DEKHA	2284	
see-D	814	Bihari	dekhəb	19471	
see-D	814	Gypsy_Gk	DIKHAV	7994	
see-D	814	Hindi	dekʰna	8186	
see-D	814	Khaskura	DEKHNU, HERNU	9358	
see-D	814	Lahnda	DEKHEN	9752	
see-D	814	Marwari	dēkhaṇō	20988	
see-D	814	Nepali	DEKHNU	11517	
see-D	814	Oriya	dekh-	22229	
see-D	814	Panjabi_ST	DEKHNA	11899	
see-D	814	Proto-Indo-European	*derḱ-	23734	
see-D	814	Urdu	d̪ekʰnə	24395	
see-E	929	Brazilian	VER	2484	
see-E	929	Bulgarian	ˈviʒdɐm	3275	
see-E	929	BULGARIAN_P	VIZDAM	3471	
see-E	929	Catalan	ˈbɛwɾə, ˈvɛwɾə; ˈbewɾe, ˈvewɾe	4057	
see-E	929	Czech	vɪɟɛt	4253	
see-E	929	Czech_E	VIDET	4452	
see-E	929	CZECH_P	VIDETI	4647	
see-E	929	Dolomite_Ladino	vedér	31872	
see-E	929	French	vwaʀ	5836	
see-E	929	French_Creole_C	VWE	6036	
see-E	929	French_Creole_D	(V)WE	6232	
see-E	929	Friulian	viodi	26299	
see-E	929	Italian	ve'dere	8973	
see-E	929	Ladin	VAIR	9554	
see-E	929	Latin	wiˈdeːre	20493	
see-E	929	Lower_Sorbian	WIZES	10546	
see-E	929	Macedonian	VIDI/GLEDA	10931	
see-E	929	MACEDONIAN_P	VIDAM	11122	
see-E	929	Old_Church_Slavonic	viditǔ	21240	
see-E	929	Old_Prussian	widdai	21975	
see-E	929	Polish	ˈvʲiʥɛʨ	12487	
see-E	929	POLISH_P	WIDZIEC	12683	
see-E	929	Portuguese_ST	veɾ	12879	
