DOCULECT,GLOTTOCODE,CONCEPT,CONCEPTICON_GLOSS,CONCEPTICON_ID,COGNATE
Icelandic,icel1247,scratch,SCRATCH,1436,scratch_i
Irish,iris1253,scratch,SCRATCH,1436,scratch_n
Irish,iris1253,scratch,SCRATCH,1436,scratch_t
Italian,ital1282,scratch,SCRATCH,1436,scratch_h
Kashmiri,kash1277,scratch,SCRATCH,1436,scratch_o
Ladin,ladi1250,scratch,SCRATCH,1436,scratch_h
Lahnda,lahn1241,scratch,SCRATCH,1436,scratch_k
Latin,lati1261,scratch,SCRATCH,1436,scratch_0
Latin,lati1261,scratch,SCRATCH,1436,scratch_m
Latvian,latv1249,scratch,SCRATCH,1436,scratch_g
Lithuanian,lith1251,scratch,SCRATCH,1436,scratch_g
Lithuanian,lith1251,scratch,SCRATCH,1436,scratch_t
Lower_Sorbian,lowe1385,scratch,SCRATCH,1436,scratch_t
Luxembourgish,luxe1243,scratch,SCRATCH,1436,scratch_c
Macedonian,mace1250,scratch,SCRATCH,1436,scratch_q
Marathi,mara1378,scratch,SCRATCH,1436,scratch_0
Marathi,mara1378,scratch,SCRATCH,1436,scratch_k
Marwari,marw1260,scratch,SCRATCH,1436,scratch_0
Modern_Greek,mode1248,scratch,SCRATCH,1436,scratch_g
Nepali,nepa1254,scratch,SCRATCH,1436,scratch_p
Norwegian,norw1258,scratch,SCRATCH,1436,scratch_i
Nuorese,nuor1238,scratch,SCRATCH,1436,scratch_h
Old_Church_Slavic,chur1257,scratch,SCRATCH,1436,scratch_0
Old_Church_Slavic,chur1257,scratch,SCRATCH,1436,scratch_g
Old_English,olde1238,scratch,SCRATCH,1436,scratch_0
Old_English,olde1238,scratch,SCRATCH,1436,scratch_t
Old_High_German,oldh1241,scratch,SCRATCH,1436,scratch_0
Old_Irish,oldi1246,scratch,SCRATCH,1436,scratch_t
Old_West_Norse,oldw1240,scratch,SCRATCH,1436,scratch_i
Old_West_Norse,oldw1240,scratch,SCRATCH,1436,scratch_m
Oriya,oriy1255,scratch,SCRATCH,1436,scratch_0
Panjabi,panj1256,scratch,SCRATCH,1436,scratch_g
Pashto,pash1269,scratch,SCRATCH,1436,scratch_a
Persian,west2369,scratch,SCRATCH,1436,scratch_e
Polish,poli1260,scratch,SCRATCH,1436,scratch_r
Portuguese,port1283,scratch,SCRATCH,1436,scratch_f
Portuguese,port1283,scratch,SCRATCH,1436,scratch_l
Provencal,prov1235,scratch,SCRATCH,1436,scratch_h
Romani,roma1329,scratch,SCRATCH,1436,scratch_0
Romanian,megl1237,scratch,SCRATCH,1436,scratch_0
Romanian,megl1237,scratch,SCRATCH,1436,scratch_t
Romansh,roma1326,scratch,SCRATCH,1436,scratch_h
Russian,russ1263,scratch,SCRATCH,1436,scratch_g
Sariqoli,sari1246,scratch,SCRATCH,1436,scratch_s
Scots_Gaelic,scot1245,scratch,SCRATCH,1436,scratch_t
Serbian,sout1528,scratch,SCRATCH,1436,scratch_0
Serbian,sout1528,scratch,SCRATCH,1436,scratch_g
Shughni,shug1248,scratch,SCRATCH,1436,scratch_s
Sindhi,sind1272,scratch,SCRATCH,1436,scratch_0
Singhalese,sinh1246,scratch,SCRATCH,1436,scratch_o
Slovak,slov1269,scratch,SCRATCH,1436,scratch_t
Slovenian,slov1268,scratch,SCRATCH,1436,scratch_0
Spanish,stan1288,scratch,SCRATCH,1436,scratch_l
Swedish,swed1254,scratch,SCRATCH,1436,scratch_d
Swedish,swed1254,scratch,SCRATCH,1436,scratch_i
Swiss_German,swis1247,scratch,SCRATCH,1436,scratch_0
Tajik,taji1245,scratch,SCRATCH,1436,scratch_e
Tosk,alba1268,scratch,SCRATCH,1436,scratch_0
Tosk,alba1268,scratch,SCRATCH,1436,scratch_c
Ukrainian,ukra1253,scratch,SCRATCH,1436,scratch_r
Upper_Sorbian,uppe1395,scratch,SCRATCH,1436,scratch_t
Urdu,urdu1245,scratch,SCRATCH,1436,scratch_g
Vedic_Sanskrit,sans1269,scratch,SCRATCH,1436,scratch_0
Vedic_Sanskrit,sans1269,scratch,SCRATCH,1436,scratch_g
Wakhi,wakh1245,scratch,SCRATCH,1436,scratch_s
Walloon,wall1255,scratch,SCRATCH,1436,scratch_h
Waziri,waci1238,scratch,SCRATCH,1436,scratch_a
Welsh,wels1247,scratch,SCRATCH,1436,scratch_t
Zazaki,kirm1248,scratch,SCRATCH,1436,scratch_u
Afrikaans,afri1274,sea,SEA,1474,sea_j
Ancient_Greek,anci1242,sea,SEA,1474,sea_c
Arumanian,arom1237,sea,SEA,1474,sea_b
Arvanitika,arva1236,sea,SEA,1474,sea_c
Assamese,assa1263,sea,SEA,1474,sea_l
Avestan,aves1237,sea,SEA,1474,sea_i
Baluchi,east2304,sea,SEA,1474,sea_d
Belarusian,bela1254,sea,SEA,1474,sea_b
Bengali,beng1280,sea,SEA,1474,sea_d
Bengali,beng1280,sea,SEA,1474,sea_l
Bihari,biha1245,sea,SEA,1474,sea_d
Breton,bret1244,sea,SEA,1474,sea_b
Bulgarian,bulg1262,sea,SEA,1474,sea_b
Cagliari,sard1257,sea,SEA,1474,sea_b
Catalan,stan1289,sea,SEA,1474,sea_b
Classical_Armenian,clas1256,sea,SEA,1474,sea_n
Cornish,corn1251,sea,SEA,1474,sea_b
Czech,czec1258,sea,SEA,1474,sea_b
Danish,dani1285,sea,SEA,1474,sea_k
Digor_Ossetic,digo1242,sea,SEA,1474,sea_m
Dutch,cent2352,sea,SEA,1474,sea_j
Eastern_Armenian,nucl1235,sea,SEA,1474,sea_n
English,stan1293,sea,SEA,1474,sea_j
Faroese,faro1244,sea,SEA,1474,sea_j
Faroese,faro1244,sea,SEA,1474,sea_k
Flemish,cent2353,sea,SEA,1474,sea_j
French,stan1290,sea,SEA,1474,sea_b
Frisian,fris1239,sea,SEA,1474,sea_j
Friulian,friu1240,sea,SEA,1474,sea_b
German,stan1295,sea,SEA,1474,sea_b
German,stan1295,sea,SEA,1474,sea_e
German,stan1295,sea,SEA,1474,sea_j
Gothic,goth1244,sea,SEA,1474,sea_b
Gujarati,guja1252,sea,SEA,1474,sea_0
Hindi,hind1269,sea,SEA,1474,sea_d
Hindi,hind1269,sea,SEA,1474,sea_l
Hittite,hitt1242,sea,SEA,1474,sea_0
Icelandic,icel1247,sea,SEA,1474,sea_j
Irish,iris1253,sea,SEA,1474,sea_g
Italian,ital1282,sea,SEA,1474,sea_b
Kashmiri,kash1277,sea,SEA,1474,sea_d
Kashmiri,kash1277,sea,SEA,1474,sea_l
Ladin,ladi1250,sea,SEA,1474,sea_b
Lahnda,lahn1241,sea,SEA,1474,sea_d
Latin,lati1261,sea,SEA,1474,sea_b
Latvian,latv1249,sea,SEA,1474,sea_h
Lithuanian,lith1251,sea,SEA,1474,sea_h
Lower_Sorbian,lowe1385,sea,SEA,1474,sea_b
Luxembourgish,luxe1243,sea,SEA,1474,sea_b
Macedonian,mace1250,sea,SEA,1474,sea_b
Marathi,mara1378,sea,SEA,1474,sea_d
Marwari,marw1260,sea,SEA,1474,sea_d
Modern_Greek,mode1248,sea,SEA,1474,sea_c
Nepali,nepa1254,sea,SEA,1474,sea_d
Norwegian,norw1258,sea,SEA,1474,sea_j
Nuorese,nuor1238,sea,SEA,1474,sea_b
Old_Church_Slavic,chur1257,sea,SEA,1474,sea_b
Old_English,olde1238,sea,SEA,1474,sea_j
Old_High_German,oldh1241,sea,SEA,1474,sea_b
Old_High_German,oldh1241,sea,SEA,1474,sea_j
Old_Irish,oldi1246,sea,SEA,1474,sea_b
Old_Irish,oldi1246,sea,SEA,1474,sea_g
Old_Prussian,prus1238,sea,SEA,1474,sea_h
Old_West_Norse,oldw1240,sea,SEA,1474,sea_j
Old_West_Norse,oldw1240,sea,SEA,1474,sea_k
Oriya,oriy1255,sea,SEA,1474,sea_0
Oriya,oriy1255,sea,SEA,1474,sea_d
Panjabi,panj1256,sea,SEA,1474,sea_d
Pashto,pash1269,sea,SEA,1474,sea_a
Persian,west2369,sea,SEA,1474,sea_e
Persian,west2369,sea,SEA,1474,sea_i
Polish,poli1260,sea,SEA,1474,sea_b
Portuguese,port1283,sea,SEA,1474,sea_b
Provencal,prov1235,sea,SEA,1474,sea_b
Romani,roma1329,sea,SEA,1474,sea_m
Romanian,megl1237,sea,SEA,1474,sea_b
Romansh,roma1326,sea,SEA,1474,sea_b
Russian,russ1263,sea,SEA,1474,sea_b
Scots_Gaelic,scot1245,sea,SEA,1474,sea_b
Scots_Gaelic,scot1245,sea,SEA,1474,sea_g
Scots_Gaelic,scot1245,sea,SEA,1474,sea_k
Serbian,sout1528,sea,SEA,1474,sea_b
Shughni,shug1248,sea,SEA,1474,sea_i
Sindhi,sind1272,sea,SEA,1474,sea_d
Sindhi,sind1272,sea,SEA,1474,sea_l
Singhalese,sinh1246,sea,SEA,1474,sea_0
Slovak,slov1269,sea,SEA,1474,sea_b
Slovenian,slov1268,sea,SEA,1474,sea_b
Sogdian,sogd1245,sea,SEA,1474,sea_d
Spanish,stan1288,sea,SEA,1474,sea_b
Swedish,swed1254,sea,SEA,1474,sea_j
Swedish,swed1254,sea,SEA,1474,sea_k
Swiss_German,swis1247,sea,SEA,1474,sea_b
Tajik,taji1245,sea,SEA,1474,sea_a
Tocharian_A,tokh1242,sea,SEA,1474,sea_d
Tocharian_B,tokh1243,sea,SEA,1474,sea_d
Tosk,alba1268,sea,SEA,1474,sea_c
Ukrainian,ukra1253,sea,SEA,1474,sea_b
Upper_Sorbian,uppe1395,sea,SEA,1474,sea_b
Urdu,urdu1245,sea,SEA,1474,sea_d
Vedic_Sanskrit,sans1269,sea,SEA,1474,sea_d
Walloon,wall1255,sea,SEA,1474,sea_b
Waziri,waci1238,sea,SEA,1474,sea_d
Waziri,waci1238,sea,SEA,1474,sea_i
Welsh,wels1247,sea,SEA,1474,sea_b
Zazaki,kirm1248,sea,SEA,1474,sea_0
Adapazar,homs1234,see,SEE,1409,see_q
Afrikaans,afri1274,see,SEE,1409,see_b
Ancient_Greek,anci1242,see,SEE,1409,see_p
Arumanian,arom1237,see,SEE,1409,see_e
Arvanitika,arva1236,see,SEE,1409,see_b
Assamese,assa1263,see,SEE,1409,see_d
Avestan,aves1237,see,SEE,1409,see_j
Baluchi,east2304,see,SEE,1409,see_j
Baluchi,east2304,see,SEE,1409,see_k
Belarusian,bela1254,see,SEE,1409,see_g
Bengali,beng1280,see,SEE,1409,see_d
Bihari,biha1245,see,SEE,1409,see_d
Breton,bret1244,see,SEE,1409,see_f
Bulgarian,bulg1262,see,SEE,1409,see_e
Cagliari,sard1257,see,SEE,1409,see_e
Catalan,stan1289,see,SEE,1409,see_e
Classical_Armenian,clas1256,see,SEE,1409,see_q
Cornish,corn1251,see,SEE,1409,see_f
Czech,czec1258,see,SEE,1409,see_e
Danish,dani1285,see,SEE,1409,see_b
Digor_Ossetic,digo1242,see,SEE,1409,see_j
Dutch,cent2352,see,SEE,1409,see_b
Eastern_Armenian,nucl1235,see,SEE,1409,see_q
English,stan1293,see,SEE,1409,see_b
Faroese,faro1244,see,SEE,1409,see_b
Flemish,cent2353,see,SEE,1409,see_b
French,stan1290,see,SEE,1409,see_e
Frisian,fris1239,see,SEE,1409,see_b
Friulian,friu1240,see,SEE,1409,see_e
German,stan1295,see,SEE,1409,see_b
Gothic,goth1244,see,SEE,1409,see_b
Gujarati,guja1252,see,SEE,1409,see_0
Hindi,hind1269,see,SEE,1409,see_d
Hittite,hitt1242,see,SEE,1409,see_0
Icelandic,icel1247,see,SEE,1409,see_b
Irish,iris1253,see,SEE,1409,see_m
Italian,ital1282,see,SEE,1409,see_e
Kashmiri,kash1277,see,SEE,1409,see_0
Kurdish,kurd1259,see,SEE,1409,see_k
Ladin,ladi1250,see,SEE,1409,see_e
Lahnda,lahn1241,see,SEE,1409,see_d
Latin,lati1261,see,SEE,1409,see_e
Latvian,latv1249,see,SEE,1409,see_n
Lithuanian,lith1251,see,SEE,1409,see_i
Lower_Sorbian,lowe1385,see,SEE,1409,see_e
Luxembourgish,luxe1243,see,SEE,1409,see_0
Luxembourgish,luxe1243,see,SEE,1409,see_b
Macedonian,mace1250,see,SEE,1409,see_e
Marathi,mara1378,see,SEE,1409,see_l
Marwari,marw1260,see,SEE,1409,see_d
Modern_Greek,mode1248,see,SEE,1409,see_h
Nepali,nepa1254,see,SEE,1409,see_d
Norwegian,norw1258,see,SEE,1409,see_b
Nuorese,nuor1238,see,SEE,1409,see_e
Old_Church_Slavic,chur1257,see,SEE,1409,see_e
Old_English,olde1238,see,SEE,1409,see_b
Old_High_German,oldh1241,see,SEE,1409,see_b
Old_Irish,oldi1246,see,SEE,1409,see_r
Old_Prussian,prus1238,see,SEE,1409,see_e
Old_West_Norse,oldw1240,see,SEE,1409,see_b
Oriya,oriy1255,see,SEE,1409,see_d
Panjabi,panj1256,see,SEE,1409,see_d
Pashto,pash1269,see,SEE,1409,see_a
Persian,west2369,see,SEE,1409,see_k
Polish,poli1260,see,SEE,1409,see_e
Portuguese,port1283,see,SEE,1409,see_e
Provencal,prov1235,see,SEE,1409,see_e
Romani,roma1329,see,SEE,1409,see_d
Romanian,megl1237,see,SEE,1409,see_e
Romansh,roma1326,see,SEE,1409,see_e
Russian,russ1263,see,SEE,1409,see_e
Sariqoli,sari1246,see,SEE,1409,see_j
Scots_Gaelic,scot1245,see,SEE,1409,see_m
Serbian,sout1528,see,SEE,1409,see_e
Shughni,shug1248,see,SEE,1409,see_j
Sindhi,sind1272,see,SEE,1409,see_0
Sindhi,sind1272,see,SEE,1409,see_l
Singhalese,sinh1246,see,SEE,1409,see_0
Slovak,slov1269,see,SEE,1409,see_e
Slovenian,slov1268,see,SEE,1409,see_e
Sogdian,sogd1245,see,SEE,1409,see_j
Spanish,stan1288,see,SEE,1409,see_e
Swedish,swed1254,see,SEE,1409,see_b
Swiss_German,swis1247,see,SEE,1409,see_b
Tajik,taji1245,see,SEE,1409,see_c
Tajik,taji1245,see,SEE,1409,see_k
Tocharian_A,tokh1242,see,SEE,1409,see_o
Tocharian_B,tokh1243,see,SEE,1409,see_o
Tosk,alba1268,see,SEE,1409,see_b
Ukrainian,ukra1253,see,SEE,1409,see_e
Upper_Sorbian,uppe1395,see,SEE,1409,see_e
Urdu,urdu1245,see,SEE,1409,see_d
Vedic_Sanskrit,sans1269,see,SEE,1409,see_l
Wakhi,wakh1245,see,SEE,1409,see_j
Walloon,wall1255,see,SEE,1409,see_e
Waziri,waci1238,see,SEE,1409,see_a
Welsh,wels1247,see,SEE,1409,see_f
Zazaki,kirm1248,see,SEE,1409,see_k
Adapazar,homs1234,seed,SEED,714,seed_b
Afrikaans,afri1274,seed,SEED,714,seed_b
Ancient_Greek,anci1242,seed,SEED,714,seed_g
Arumanian,arom1237,seed,SEED,714,seed_g
Arvanitika,arva1236,seed,SEED,714,seed_g
Assamese,assa1263,seed,SEED,714,seed_0
Avestan,aves1237,seed,SEED,714,seed_c
Avestan,aves1237,seed,SEED,714,seed_h
Baluchi,east2304,seed,SEED,714,seed_d
Belarusian,bela1254,seed,SEED,714,seed_b
Bengali,beng1280,seed,SEED,714,seed_d
Bihari,biha1245,seed,SEED,714,seed_d
Breton,bret1244,seed,SEED,714,seed_b
Bulgarian,bulg1262,seed,SEED,714,seed_b
Cagliari,sard1257,seed,SEED,714,seed_b
Catalan,stan1289,seed,SEED,714,seed_e
Classical_Armenian,clas1256,seed,SEED,714,seed_b
Cornish,corn1251,seed,SEED,714,seed_b
Czech,czec1258,seed,SEED,714,seed_b
Danish,dani1285,seed,SEED,714,seed_b
Digor_Ossetic,digo1242,seed,SEED,714,seed_j
Dutch,cent2352,seed,SEED,714,seed_b
Eastern_Armenian,nucl1235,seed,SEED,714,seed_0
Eastern_Armenian,nucl1235,seed,SEED,714,seed_b
English,stan1293,seed,SEED,714,seed_b
Faroese,faro1244,seed,SEED,714,seed_f
Flemish,cent2353,seed,SEED,714,seed_b
French,stan1290,seed,SEED,714,seed_b
Frisian,fris1239,seed,SEED,714,seed_b
Friulian,friu1240,seed,SEED,714,seed_b
German,stan1295,seed,SEED,714,seed_b
Gothic,goth1244,seed,SEED,714,seed_f
Gujarati,guja1252,seed,SEED,714,seed_d
Hindi,hind1269,seed,SEED,714,seed_d
Hittite,hitt1242,seed,SEED,714,seed_0
Hittite,hitt1242,seed,SEED,714,seed_b
Icelandic,icel1247,seed,SEED,714,seed_f
Irish,iris1253,seed,SEED,714,seed_b
Italian,ital1282,seed,SEED,714,seed_b
Kashmiri,kash1277,seed,SEED,714,seed_d
Kurdish,kurd1259,seed,SEED,714,seed_d
Kurdish,kurd1259,seed,SEED,714,seed_h
Ladin,ladi1250,seed,SEED,714,seed_b
Lahnda,lahn1241,seed,SEED,714,seed_d
Latin,lati1261,seed,SEED,714,seed_b
Latvian,latv1249,seed,SEED,714,seed_b
Lithuanian,lith1251,seed,SEED,714,seed_b
Lower_Sorbian,lowe1385,seed,SEED,714,seed_b
Luxembourgish,luxe1243,seed,SEED,714,seed_b
Macedonian,mace1250,seed,SEED,714,seed_b
Marathi,mara1378,seed,SEED,714,seed_d
Marwari,marw1260,seed,SEED,714,seed_0
Modern_Greek,mode1248,seed,SEED,714,seed_g
Nepali,nepa1254,seed,SEED,714,seed_d
Norwegian,norw1258,seed,SEED,714,seed_f
Nuorese,nuor1238,seed,SEED,714,seed_b
Old_Church_Slavic,chur1257,seed,SEED,714,seed_b
Old_English,olde1238,seed,SEED,714,seed_b
Old_High_German,oldh1241,seed,SEED,714,seed_b
Old_Irish,oldi1246,seed,SEED,714,seed_b
Old_Prussian,prus1238,seed,SEED,714,seed_b
Old_West_Norse,oldw1240,seed,SEED,714,seed_f
Oriya,oriy1255,seed,SEED,714,seed_0
Panjabi,panj1256,seed,SEED,714,seed_d
Pashto,pash1269,seed,SEED,714,seed_a
Persian,west2369,seed,SEED,714,seed_h
Polish,poli1260,seed,SEED,714,seed_0
Polish,poli1260,seed,SEED,714,seed_b
Portuguese,port1283,seed,SEED,714,seed_b
Provencal,prov1235,seed,SEED,714,seed_e
Romani,roma1329,seed,SEED,714,seed_0
Romanian,megl1237,seed,SEED,714,seed_b
Romansh,roma1326,seed,SEED,714,seed_b
Russian,russ1263,seed,SEED,714,seed_b
Sariqoli,sari1246,seed,SEED,714,seed_h
Scots_Gaelic,scot1245,seed,SEED,714,seed_b
Serbian,sout1528,seed,SEED,714,seed_b
Shughni,shug1248,seed,SEED,714,seed_h
Sindhi,sind1272,seed,SEED,714,seed_0
Singhalese,sinh1246,seed,SEED,714,seed_0
Singhalese,sinh1246,seed,SEED,714,seed_d
Slovak,slov1269,seed,SEED,714,seed_b
Slovenian,slov1268,seed,SEED,714,seed_b
Sogdian,sogd1245,seed,SEED,714,seed_h
Spanish,stan1288,seed,SEED,714,seed_b
Swedish,swed1254,seed,SEED,714,seed_b
Swiss_German,swis1247,seed,SEED,714,seed_b
Tajik,taji1245,seed,SEED,714,seed_a
Tajik,taji1245,seed,SEED,714,seed_h
Tocharian_A,tokh1242,seed,SEED,714,seed_0
Tocharian_A,tokh1242,seed,SEED,714,seed_b
Tocharian_B,tokh1243,seed,SEED,714,seed_0
Tocharian_B,tokh1243,seed,SEED,714,seed_b
Tosk,alba1268,seed,SEED,714,seed_g
Ukrainian,ukra1253,seed,SEED,714,seed_b
Upper_Sorbian,uppe1395,seed,SEED,714,seed_b
Urdu,urdu1245,seed,SEED,714,seed_d
Vedic_Sanskrit,sans1269,seed,SEED,714,seed_d
Wakhi,wakh1245,seed,SEED,714,seed_h
Walloon,wall1255,seed,SEED,714,seed_b
Waziri,waci1238,seed,SEED,714,seed_i
Welsh,wels1247,seed,SEED,714,seed_b
Adapazar,homs1234,sew,SEW,1457,sew_d
Afrikaans,afri1274,sew,SEW,1457,sew_b
Ancient_Greek,anci1242,sew,SEW,1457,sew_h
Arumanian,arom1237,sew,SEW,1457,sew_f
Arvanitika,arva1236,sew,SEW,1457,sew_c
Assamese,assa1263,sew,SEW,1457,sew_f
Baluchi,east2304,sew,SEW,1457,sew_e
Belarusian,bela1254,sew,SEW,1457,sew_f
Bengali,beng1280,sew,SEW,1457,sew_f
Bihari,biha1245,sew,SEW,1457,sew_f
Breton,bret1244,sew,SEW,1457,sew_g
Bulgarian,bulg1262,sew,SEW,1457,sew_f
Cagliari,sard1257,sew,SEW,1457,sew_f
Catalan,stan1289,sew,SEW,1457,sew_f
Classical_Armenian,clas1256,sew,SEW,1457,sew_d
Cornish,corn1251,sew,SEW,1457,sew_f
Cornish,corn1251,sew,SEW,1457,sew_g
Czech,czec1258,sew,SEW,1457,sew_f
Danish,dani1285,sew,SEW,1457,sew_f
Digor_Ossetic,digo1242,sew,SEW,1457,sew_j
Dutch,cent2352,sew,SEW,1457,sew_b
Eastern_Armenian,nucl1235,sew,SEW,1457,sew_d
English,stan1293,sew,SEW,1457,sew_f
Faroese,faro1244,sew,SEW,1457,sew_f
Flemish,cent2353,sew,SEW,1457,sew_b
French,stan1290,sew,SEW,1457,sew_f
Frisian,fris1239,sew,SEW,1457,sew_b
Friulian,friu1240,sew,SEW,1457,sew_f
German,stan1295,sew,SEW,1457,sew_b
Gothic,goth1244,sew,SEW,1457,sew_f
Gujarati,guja1252,sew,SEW,1457,sew_f
Hindi,hind1269,sew,SEW,1457,sew_f
Icelandic,icel1247,sew,SEW,1457,sew_f
Irish,iris1253,sew,SEW,1457,sew_i
Italian,ital1282,sew,SEW,1457,sew_f
Kashmiri,kash1277,sew,SEW,1457,sew_f
Ladin,ladi1250,sew,SEW,1457,sew_f
Lahnda,lahn1241,sew,SEW,1457,sew_f
Latin,lati1261,sew,SEW,1457,sew_f
Latvian,latv1249,sew,SEW,1457,sew_f
Lithuanian,lith1251,sew,SEW,1457,sew_f
Lower_Sorbian,lowe1385,sew,SEW,1457,sew_f
Luxembourgish,luxe1243,sew,SEW,1457,sew_0
Macedonian,mace1250,sew,SEW,1457,sew_f
Marathi,mara1378,sew,SEW,1457,sew_f
Marwari,marw1260,sew,SEW,1457,sew_f
Modern_Greek,mode1248,sew,SEW,1457,sew_h
Nepali,nepa1254,sew,SEW,1457,sew_f
Norwegian,norw1258,sew,SEW,1457,sew_f
Nuorese,nuor1238,sew,SEW,1457,sew_f
Old_Church_Slavic,chur1257,sew,SEW,1457,sew_f
Old_English,olde1238,sew,SEW,1457,sew_f
Old_High_German,oldh1241,sew,SEW,1457,sew_0
Old_Irish,oldi1246,sew,SEW,1457,sew_0
Old_West_Norse,oldw1240,sew,SEW,1457,sew_f
Oriya,oriy1255,sew,SEW,1457,sew_f
Panjabi,panj1256,sew,SEW,1457,sew_f
Pashto,pash1269,sew,SEW,1457,sew_a
Persian,west2369,sew,SEW,1457,sew_e
Polish,poli1260,sew,SEW,1457,sew_f
Portuguese,port1283,sew,SEW,1457,sew_f
Provencal,prov1235,sew,SEW,1457,sew_f
Romani,roma1329,sew,SEW,1457,sew_f
Romanian,megl1237,sew,SEW,1457,sew_f
Romansh,roma1326,sew,SEW,1457,sew_f
Russian,russ1263,sew,SEW,1457,sew_f
Sariqoli,sari1246,sew,SEW,1457,sew_m
Scots_Gaelic,scot1245,sew,SEW,1457,sew_i
Serbian,sout1528,sew,SEW,1457,sew_f
Shughni,shug1248,sew,SEW,1457,sew_l
Sindhi,sind1272,sew,SEW,1457,sew_f
Singhalese,sinh1246,sew,SEW,1457,sew_0
Slovak,slov1269,sew,SEW,1457,sew_f
Slovenian,slov1268,sew,SEW,1457,sew_f
Sogdian,sogd1245,sew,SEW,1457,sew_f
Spanish,stan1288,sew,SEW,1457,sew_f
Swedish,swed1254,sew,SEW,1457,sew_f
Swiss_German,swis1247,sew,SEW,1457,sew_b
Tajik,taji1245,sew,SEW,1457,sew_e
Tosk,alba1268,sew,SEW,1457,sew_c
Ukrainian,ukra1253,sew,SEW,1457,sew_f
Upper_Sorbian,uppe1395,sew,SEW,1457,sew_f
Urdu,urdu1245,sew,SEW,1457,sew_f
Vedic_Sanskrit,sans1269,sew,SEW,1457,sew_f
Wakhi,wakh1245,sew,SEW,1457,sew_a
Walloon,wall1255,sew,SEW,1457,sew_f
Waziri,waci1238,sew,SEW,1457,sew_k
Welsh,wels1247,sew,SEW,1457,sew_g
Zazaki,kirm1248,sew,SEW,1457,sew_a
Adapazar,homs1234,sharp,SHARP,1396,sharp_d
Afrikaans,afri1274,sharp,SHARP,1396,sharp_b
Ancient_Greek,anci1242,sharp,SHARP,1396,sharp_0
Ancient_Greek,anci1242,sharp,SHARP,1396,sharp_c
Arvanitika,arva1236,sharp,SHARP,1396,sharp_c
Assamese,assa1263,sharp,SHARP,1396,sharp_0
Avestan,aves1237,sharp,SHARP,1396,sharp_a
Baluchi,east2304,sharp,SHARP,1396,sharp_a
Belarusian,bela1254,sharp,SHARP,1396,sharp_c
Bengali,beng1280,sharp,SHARP,1396,sharp_e
Bihari,biha1245,sharp,SHARP,1396,sharp_0
Bihari,biha1245,sharp,SHARP,1396,sharp_a
Breton,bret1244,sharp,SHARP,1396,sharp_f
Bulgarian,bulg1262,sharp,SHARP,1396,sharp_c
Cagliari,sard1257,sharp,SHARP,1396,sharp_c
Catalan,stan1289,sharp,SHARP,1396,sharp_0
Catalan,stan1289,sharp,SHARP,1396,sharp_g
Classical_Armenian,clas1256,sharp,SHARP,1396,sharp_0
Classical_Armenian,clas1256,sharp,SHARP,1396,sharp_d
Cornish,corn1251,sharp,SHARP,1396,sharp_f
Czech,czec1258,sharp,SHARP,1396,sharp_c
Danish,dani1285,sharp,SHARP,1396,sharp_b
Digor_Ossetic,digo1242,sharp,SHARP,1396,sharp_a
Dutch,cent2352,sharp,SHARP,1396,sharp_b
Eastern_Armenian,nucl1235,sharp,SHARP,1396,sharp_d
English,stan1293,sharp,SHARP,1396,sharp_b
Faroese,faro1244,sharp,SHARP,1396,sharp_h
Faroese,faro1244,sharp,SHARP,1396,sharp_k
Flemish,cent2353,sharp,SHARP,1396,sharp_b
French,stan1290,sharp,SHARP,1396,sharp_i
Frisian,fris1239,sharp,SHARP,1396,sharp_b
Friulian,friu1240,sharp,SHARP,1396,sharp_0
German,stan1295,sharp,SHARP,1396,sharp_b
Gothic,goth1244,sharp,SHARP,1396,sharp_h
Gujarati,guja1252,sharp,SHARP,1396,sharp_e
Hindi,hind1269,sharp,SHARP,1396,sharp_a
Hittite,hitt1242,sharp,SHARP,1396,sharp_f
Icelandic,icel1247,sharp,SHARP,1396,sharp_k
Irish,iris1253,sharp,SHARP,1396,sharp_0
Irish,iris1253,sharp,SHARP,1396,sharp_c
Irish,iris1253,sharp,SHARP,1396,sharp_l
Italian,ital1282,sharp,SHARP,1396,sharp_g
Kashmiri,kash1277,sharp,SHARP,1396,sharp_a
Ladin,ladi1250,sharp,SHARP,1396,sharp_g
Lahnda,lahn1241,sharp,SHARP,1396,sharp_a
Latin,lati1261,sharp,SHARP,1396,sharp_c
Latvian,latv1249,sharp,SHARP,1396,sharp_c
Lithuanian,lith1251,sharp,SHARP,1396,sharp_c
Lower_Sorbian,lowe1385,sharp,SHARP,1396,sharp_c
Luxembourgish,luxe1243,sharp,SHARP,1396,sharp_b
Macedonian,mace1250,sharp,SHARP,1396,sharp_c
Marathi,mara1378,sharp,SHARP,1396,sharp_a
Marathi,mara1378,sharp,SHARP,1396,sharp_e
Marwari,marw1260,sharp,SHARP,1396,sharp_0
Marwari,marw1260,sharp,SHARP,1396,sharp_a
Modern_Greek,mode1248,sharp,SHARP,1396,sharp_j
Nepali,nepa1254,sharp,SHARP,1396,sharp_e
Nepali,nepa1254,sharp,SHARP,1396,sharp_p
Norwegian,norw1258,sharp,SHARP,1396,sharp_b
Nuorese,nuor1238,sharp,SHARP,1396,sharp_n
Old_Church_Slavic,chur1257,sharp,SHARP,1396,sharp_c
